NAME,DP05_0071PE,DP05_0077PE,DP05_0078PE,DP05_0079PE,DP05_0080PE,DP05_0081PE,DP05_0082PE,DP05_0083PE,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE
ZCTA5 00976,99.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,46.4,53.6,4.1,4.8,6.6,7.0,6.4,12.1,14.0,12.5,6.1,7.0,10.9,6.1,2.4
ZCTA5 00979,94.1,3.5,0.4,0.0,1.3,0.0,0.5,0.2,47.8,52.2,2.5,3.3,3.4,4.5,6.2,12.0,13.1,15.3,8.5,7.1,12.2,8.5,3.4
ZCTA5 00982,99.1,0.4,0.3,0.0,0.2,0.0,0.0,0.0,44.7,55.3,3.0,6.6,5.5,5.4,6.0,13.8,10.1,12.3,6.7,6.6,8.4,11.5,4.1
ZCTA5 00983,99.0,0.5,0.3,0.0,0.0,0.0,0.0,0.1,44.9,55.1,5.4,4.7,5.4,6.5,8.7,14.2,10.9,12.0,5.7,4.6,11.8,7.1,3.0
ZCTA5 00985,99.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,45.2,54.8,3.7,4.5,5.8,7.3,6.4,11.0,12.5,12.9,5.5,6.5,13.3,7.9,2.8
ZCTA5 00987,99.4,0.5,0.0,0.0,0.0,0.0,0.0,0.1,46.6,53.4,4.2,5.4,6.7,6.9,6.7,12.1,14.1,14.1,6.1,5.7,10.2,5.7,2.0
ZCTA5 01001,5.2,88.5,2.5,0.0,2.1,0.0,0.0,1.7,47.8,52.2,5.5,5.0,5.6,3.1,4.0,13.5,11.7,13.8,7.3,6.9,12.0,7.1,4.4
ZCTA5 01002,7.5,70.9,5.3,0.2,11.1,0.4,0.1,4.5,48.2,51.8,2.9,3.5,3.7,13.8,29.2,11.2,6.6,7.6,4.1,4.0,8.0,3.5,1.9
ZCTA5 01003,6.9,68.2,3.9,0.3,18.2,0.0,0.1,2.5,51.4,48.6,0.0,0.0,0.0,52.9,46.2,0.4,0.1,0.0,0.3,0.1,0.0,0.0,0.0
ZCTA5 01005,2.0,93.8,2.4,0.0,0.6,0.0,0.0,1.1,46.6,53.4,2.5,3.9,8.0,8.3,7.0,10.4,5.4,15.6,13.9,9.8,10.6,2.9,2.0
ZCTA5 01007,1.4,91.9,0.6,0.0,4.4,0.0,0.3,1.5,50.7,49.3,5.9,5.5,6.5,6.3,8.4,9.0,12.1,16.9,6.5,8.3,9.1,4.9,0.8
ZCTA5 01008,2.7,96.1,0.0,0.4,0.0,0.0,0.0,0.8,51.5,48.5,4.3,1.8,3.8,5.3,4.9,10.4,8.9,11.5,11.1,12.9,20.1,4.0,0.9
ZCTA5 01009,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,48.3,0.0,0.0,0.0,4.6,16.9,14.9,8.4,11.9,29.9,0.0,13.4,0.0,0.0
ZCTA5 01010,2.2,92.0,3.9,0.0,0.5,0.0,0.0,1.5,49.7,50.3,5.5,7.4,3.3,6.6,4.5,9.4,8.6,18.1,6.9,9.7,11.0,7.8,1.3
ZCTA5 01011,0.3,98.8,0.3,0.0,0.2,0.0,0.0,0.4,50.3,49.7,3.5,3.4,6.7,5.5,5.2,12.9,9.8,11.3,14.5,7.7,13.2,4.3,2.0
ZCTA5 01012,1.7,96.8,0.0,0.0,0.0,1.5,0.0,0.0,50.3,49.7,3.2,1.5,9.7,0.7,3.1,14.5,12.0,6.2,11.8,12.0,14.9,7.7,2.7
ZCTA5 01013,29.3,63.6,4.0,0.0,2.3,0.0,0.1,0.7,46.9,53.1,5.5,5.4,7.0,7.4,8.6,15.2,12.4,12.3,6.3,5.2,8.2,4.1,2.4
ZCTA5 01020,15.8,77.5,3.0,0.2,2.3,0.0,0.0,1.3,49.1,50.9,4.1,6.1,5.3,5.0,5.5,13.3,11.3,12.9,7.4,8.1,12.5,6.2,2.1
ZCTA5 01022,8.5,64.8,18.8,0.0,3.1,0.0,0.0,4.9,52.8,47.2,4.7,3.4,4.4,13.7,10.1,16.6,10.6,8.8,3.1,3.1,11.2,7.0,3.3
ZCTA5 01026,1.5,96.8,0.0,0.0,0.5,0.0,0.0,1.2,47.2,52.8,3.3,6.6,7.9,4.1,4.9,3.4,13.9,13.2,10.9,7.2,17.5,4.2,2.8
ZCTA5 01027,4.2,90.0,1.7,0.0,1.4,0.0,0.0,2.6,49.0,51.0,4.1,3.8,4.3,5.6,3.9,14.9,13.3,14.1,8.1,8.8,12.3,4.6,2.1
ZCTA5 01028,3.9,85.3,4.7,0.1,4.4,0.0,0.1,1.6,45.9,54.1,5.6,5.6,6.9,6.1,5.4,10.0,9.7,15.6,6.8,6.6,10.8,6.1,4.8
ZCTA5 01029,1.3,98.1,0.0,0.0,0.0,0.0,0.0,0.6,55.6,44.4,5.4,4.1,0.0,1.5,3.3,17.7,10.4,18.4,13.4,6.5,7.2,8.4,3.7
ZCTA5 01030,5.7,89.6,1.5,0.0,0.7,0.0,0.0,2.4,50.2,49.8,4.6,4.7,5.1,8.2,4.5,10.2,10.8,15.9,10.2,7.7,12.0,3.1,3.2
ZCTA5 01031,4.6,93.7,0.6,0.0,0.0,0.0,0.0,1.1,49.6,50.4,6.2,5.6,3.1,6.8,4.2,16.8,7.0,15.9,11.6,4.7,13.2,4.9,0.0
ZCTA5 01032,6.1,93.9,0.0,0.0,0.0,0.0,0.0,0.0,41.2,58.8,4.8,3.8,3.0,3.6,3.4,7.3,4.8,21.6,10.3,20.2,9.3,5.3,2.4
ZCTA5 01033,3.9,92.2,1.0,0.0,0.8,0.0,0.7,1.3,50.9,49.1,4.2,3.0,6.4,5.6,5.5,10.8,9.1,19.9,11.5,5.3,10.1,4.3,4.3
ZCTA5 01034,2.3,95.8,0.0,0.4,0.1,0.0,0.1,1.3,49.3,50.7,4.8,5.9,4.1,5.9,4.9,11.9,10.7,16.7,8.1,7.7,14.4,4.1,0.8
ZCTA5 01035,2.3,84.6,7.9,0.5,3.4,0.0,0.0,1.4,44.0,56.0,1.3,3.6,8.1,4.8,4.4,14.6,7.8,14.5,10.1,7.0,14.9,4.7,4.1
ZCTA5 01036,3.7,93.9,0.2,0.4,0.7,0.0,0.3,0.8,49.9,50.1,4.4,3.7,4.5,6.0,4.4,7.1,9.1,15.6,9.8,10.6,14.9,6.7,3.4
ZCTA5 01037,5.5,92.9,0.8,0.3,0.5,0.0,0.0,0.0,52.1,47.9,2.3,7.2,11.4,9.9,5.0,16.2,3.3,10.0,4.6,13.0,10.4,6.7,0.0
ZCTA5 01038,3.4,95.1,0.5,0.0,0.3,0.0,0.3,0.4,48.1,51.9,1.7,3.0,8.2,6.8,3.9,9.4,10.9,13.0,10.7,8.9,17.6,4.7,1.4
ZCTA5 01039,7.1,90.9,2.0,0.0,0.0,0.0,0.0,0.0,46.0,54.0,2.7,1.9,6.9,3.6,1.6,13.6,6.4,13.3,18.3,11.2,15.7,3.8,1.1
ZCTA5 01040,53.9,41.3,2.9,0.2,0.6,0.0,0.0,1.0,48.4,51.6,6.8,6.6,6.0,6.4,7.4,16.5,11.8,12.8,6.1,5.5,7.1,4.8,2.2
ZCTA5 01050,0.8,96.3,0.7,0.4,0.0,0.0,0.2,1.6,50.6,49.4,6.0,3.9,5.3,3.6,5.3,14.7,10.5,13.2,11.3,8.9,12.7,3.7,1.0
ZCTA5 01053,2.6,91.7,4.7,0.0,0.6,0.0,0.0,0.4,56.7,43.3,2.2,3.2,5.5,5.8,3.1,7.5,10.5,12.9,8.0,13.3,11.3,6.7,10.0
ZCTA5 01054,1.2,94.6,0.3,0.3,2.1,0.0,0.1,1.3,50.4,49.6,4.0,6.3,6.8,5.1,3.8,9.6,10.4,13.6,5.2,9.2,15.4,8.0,2.4
ZCTA5 01056,8.6,87.3,1.1,0.1,1.0,0.0,0.0,1.9,51.3,48.7,5.1,4.4,5.6,6.0,4.5,14.5,11.1,13.3,8.4,8.5,9.8,5.9,2.9
ZCTA5 01057,1.3,96.3,1.0,0.0,0.5,0.0,0.1,0.8,49.4,50.6,4.5,3.6,5.0,7.1,6.3,10.4,10.0,16.1,10.9,7.4,14.2,3.4,1.1
ZCTA5 01060,7.6,81.9,2.5,0.2,4.2,0.0,0.1,3.5,38.7,61.3,2.4,3.9,4.7,10.1,13.8,14.9,10.9,11.9,5.8,5.7,10.1,3.2,2.5
ZCTA5 01062,11.5,82.1,1.1,0.1,1.4,0.0,0.0,3.8,47.1,52.9,5.4,5.3,5.2,5.9,3.4,9.9,13.4,11.7,10.0,9.0,14.9,4.1,1.8
ZCTA5 01063,7.5,68.1,1.5,0.0,16.9,0.0,0.0,6.1,2.3,97.7,0.0,0.0,0.0,39.6,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCTA5 01066,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
ZCTA5 01068,2.1,96.6,0.3,0.2,0.2,0.0,0.0,0.6,48.4,51.6,2.3,4.4,4.2,7.9,6.7,9.7,9.9,15.9,11.9,10.6,12.7,2.2,1.6
ZCTA5 01069,5.2,86.5,2.5,0.0,2.4,0.0,0.0,3.4,47.5,52.5,5.1,2.7,4.8,5.3,6.7,12.8,10.2,13.2,11.2,9.2,10.5,5.0,3.3
ZCTA5 01070,4.0,92.0,0.3,0.3,2.3,0.0,0.0,1.1,52.9,47.1,3.5,3.2,2.3,6.3,4.8,7.6,10.3,16.0,7.1,9.4,20.7,7.4,1.2
ZCTA5 01071,4.7,88.8,3.2,0.4,0.0,0.0,0.0,2.9,48.3,51.7,4.2,5.2,3.9,7.4,7.7,8.6,10.9,16.8,9.4,9.0,13.7,2.7,0.6
ZCTA5 01072,3.9,87.5,0.9,0.0,1.4,0.0,0.4,5.9,46.5,53.5,4.7,3.8,5.2,6.6,5.1,6.5,13.5,14.1,8.9,12.8,14.3,3.7,0.8
ZCTA5 01073,0.0,95.6,0.4,0.0,2.3,0.0,0.0,1.6,51.2,48.8,3.5,4.8,5.0,7.2,6.7,8.8,11.5,15.7,7.3,10.1,13.7,4.9,0.8
ZCTA5 01074,7.1,92.9,0.0,0.0,0.0,0.0,0.0,0.0,37.2,62.8,3.2,18.7,0.0,7.1,23.1,3.2,3.9,20.0,14.8,0.0,6.1,0.0,0.0
ZCTA5 01075,6.4,84.8,1.8,0.0,4.3,0.0,0.2,2.5,39.1,60.9,4.1,3.3,3.6,10.7,12.3,11.3,10.4,12.5,6.2,6.3,9.5,6.3,3.6
ZCTA5 01077,3.5,92.8,0.1,0.4,1.7,0.0,0.0,1.5,50.5,49.5,5.1,4.8,6.5,5.3,4.5,10.8,11.0,13.6,7.8,8.9,10.1,8.2,3.4
ZCTA5 01079,6.7,93.3,0.0,0.0,0.0,0.0,0.0,0.0,48.1,51.9,0.0,14.7,8.5,10.0,0.0,6.7,8.8,13.8,14.3,9.9,2.9,6.0,4.4
ZCTA5 01080,3.0,86.3,2.2,0.0,1.2,0.0,0.0,7.4,47.3,52.7,6.3,3.0,6.7,13.6,8.3,16.1,15.0,10.7,5.2,5.3,5.0,3.6,1.2
ZCTA5 01081,6.1,92.6,0.3,0.2,0.0,0.0,0.0,0.8,49.6,50.4,6.5,7.2,5.4,5.6,4.9,11.4,12.6,12.6,8.9,8.1,11.7,4.0,1.0
ZCTA5 01082,7.3,89.9,1.3,0.0,0.2,0.0,0.0,1.4,49.0,51.0,4.6,6.2,6.5,3.7,4.8,11.4,15.0,10.8,8.6,7.9,10.3,8.2,1.9
ZCTA5 01083,0.0,95.7,0.0,0.0,4.3,0.0,0.0,0.0,44.7,55.3,7.5,5.1,6.5,5.5,5.8,12.8,16.7,9.6,9.6,8.4,3.3,3.7,5.5
ZCTA5 01084,10.1,89.9,0.0,0.0,0.0,0.0,0.0,0.0,49.4,50.6,0.0,0.0,13.7,6.5,4.8,8.9,4.8,22.0,2.4,4.8,20.8,2.4,8.9
ZCTA5 01085,9.4,85.1,1.4,0.1,2.8,0.0,0.0,1.1,48.1,51.9,4.3,4.7,5.3,9.0,9.8,11.1,11.3,12.2,7.4,7.4,10.1,4.3,3.1
ZCTA5 01086,6.3,87.9,5.8,0.0,0.0,0.0,0.0,0.0,50.7,49.3,0.0,0.0,0.0,79.9,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCTA5 01088,2.2,97.2,0.0,0.0,0.0,0.0,0.0,0.6,47.0,53.0,3.5,0.0,3.1,1.8,14.1,27.1,5.7,12.2,16.7,6.5,7.5,1.8,0.0
ZCTA5 01089,10.6,79.6,2.8,0.2,4.0,0.0,0.1,2.6,48.8,51.2,5.2,4.8,6.8,6.4,6.2,13.4,12.6,15.8,6.9,6.1,8.7,4.6,2.7
ZCTA5 01092,4.9,92.6,2.6,0.0,0.0,0.0,0.0,0.0,38.5,61.5,10.6,4.5,1.5,7.4,9.7,18.2,12.2,16.0,4.1,5.0,6.7,4.0,0.0
ZCTA5 01093,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,48.9,1.0,1.0,4.8,11.8,8.6,2.9,8.0,14.4,8.3,9.6,24.0,4.8,1.0
ZCTA5 01094,9.8,90.2,0.0,0.0,0.0,0.0,0.0,0.0,46.3,53.7,3.9,4.9,5.9,0.0,4.7,15.0,1.8,11.4,2.1,8.3,23.8,13.7,4.7
ZCTA5 01095,9.6,85.3,2.8,0.0,0.9,0.0,0.0,1.4,46.1,53.9,2.9,6.4,6.0,7.4,4.7,10.9,10.5,13.3,8.1,8.3,11.2,6.1,4.1
ZCTA5 01096,1.1,98.9,0.0,0.0,0.0,0.0,0.0,0.0,50.9,49.1,3.2,2.7,5.6,6.8,5.9,9.2,12.0,17.5,5.9,9.6,14.2,6.2,1.1
ZCTA5 01097,0.0,87.5,0.0,0.0,0.0,0.0,0.0,12.5,39.3,60.7,21.4,25.0,0.0,12.5,0.0,5.4,10.7,19.6,0.0,0.0,5.4,0.0,0.0
ZCTA5 01098,0.8,98.1,0.3,0.0,0.0,0.0,0.6,0.2,46.6,53.4,3.4,3.2,5.6,3.8,7.3,7.4,11.3,12.4,8.6,12.0,18.9,4.2,1.8
ZCTA5 01103,57.9,20.5,14.8,0.3,2.8,0.0,1.1,2.5,44.6,55.4,5.6,2.2,5.5,3.1,4.8,20.1,15.1,12.3,10.2,10.2,7.0,3.4,0.3
ZCTA5 01104,57.3,31.1,7.6,0.0,1.8,0.0,0.0,2.2,46.2,53.8,6.3,7.5,6.8,7.0,8.4,13.2,12.3,14.2,5.0,4.9,8.2,4.4,1.7
ZCTA5 01105,65.9,12.2,20.0,0.0,0.2,0.0,0.0,1.7,50.0,50.0,8.0,8.8,7.2,6.1,7.2,18.3,12.0,11.8,4.8,4.5,7.6,2.4,1.3
ZCTA5 01106,6.9,84.5,0.9,0.0,5.8,0.0,0.0,1.9,47.8,52.2,5.2,6.8,7.5,6.6,4.1,9.2,10.7,15.9,6.3,6.9,11.6,5.5,3.6
ZCTA5 01107,80.3,11.0,7.8,0.0,0.2,0.0,0.4,0.3,48.6,51.4,8.5,9.9,9.2,8.1,10.3,16.3,9.8,8.2,5.1,4.7,5.8,3.4,0.7
ZCTA5 01108,44.5,30.4,17.4,0.2,5.5,0.0,0.7,1.4,47.4,52.6,7.0,6.9,8.3,7.1,8.6,15.0,14.2,12.5,6.2,3.9,6.7,2.2,1.5
ZCTA5 01109,39.9,21.1,34.1,0.5,1.3,0.0,0.0,3.0,47.8,52.2,5.6,6.0,7.2,11.6,14.9,11.8,11.3,11.4,5.2,4.6,5.4,3.3,1.5
ZCTA5 01118,24.0,51.8,15.3,0.6,4.8,0.0,0.0,3.6,50.4,49.6,6.6,9.1,6.1,4.1,5.8,14.5,10.6,11.0,8.3,8.1,8.1,5.7,2.0
ZCTA5 01119,29.6,48.3,17.0,0.0,2.6,0.0,0.6,1.8,46.6,53.4,5.2,6.1,5.7,10.5,9.0,12.7,9.5,12.5,7.3,6.5,8.4,4.1,2.5
ZCTA5 01128,19.0,63.4,8.5,0.5,2.5,0.0,0.0,6.1,52.3,47.7,7.0,2.5,1.6,2.5,4.8,12.7,13.7,12.1,10.6,7.5,17.7,5.2,2.1
ZCTA5 01129,26.9,51.6,15.6,0.1,2.7,0.0,0.0,3.0,47.7,52.3,6.4,5.8,4.1,5.7,6.4,13.9,13.9,10.7,7.4,7.4,11.2,5.0,1.8
ZCTA5 01151,34.7,36.1,24.0,0.0,2.0,0.0,0.8,2.3,46.4,53.6,8.0,7.6,7.4,5.1,7.9,16.3,14.1,9.6,6.5,6.2,8.0,2.7,0.7
ZCTA5 01199,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 01201,6.6,83.7,3.9,0.1,2.0,0.1,0.2,3.4,47.4,52.6,4.8,5.1,5.5,4.7,6.1,12.8,11.4,13.2,8.2,7.8,11.1,6.6,2.7
ZCTA5 01220,1.4,95.5,0.9,0.0,0.8,0.0,0.1,1.3,51.3,48.7,5.1,4.3,4.3,4.9,4.9,14.3,12.7,13.7,8.2,8.1,10.8,5.7,2.9
ZCTA5 01222,1.2,97.1,0.0,0.6,0.0,0.0,1.0,0.0,43.9,56.1,2.2,0.0,13.4,3.7,7.6,7.9,16.4,6.3,16.0,4.7,16.9,0.0,5.0
ZCTA5 01223,3.3,91.9,2.1,0.2,0.3,0.0,0.3,1.9,51.2,48.8,4.5,2.8,5.6,4.5,2.3,10.8,9.6,14.9,9.4,11.9,17.6,4.9,1.2
ZCTA5 01224,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,8.8,0.0,8.8,32.0,20.8,19.2,10.4,0.0,0.0,0.0
ZCTA5 01225,2.4,96.2,0.6,0.2,0.0,0.0,0.0,0.5,53.0,47.0,2.8,3.6,3.3,5.5,3.7,11.0,9.9,17.6,10.5,9.8,14.0,6.6,1.6
ZCTA5 01226,2.1,95.6,0.1,0.3,1.6,0.0,0.0,0.3,47.7,52.3,3.6,4.3,4.2,5.5,4.2,11.4,9.7,15.5,10.1,9.8,11.7,6.8,3.2
ZCTA5 01229,11.0,80.2,0.0,0.0,0.0,0.0,0.0,8.8,60.4,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,37.4,36.3,6.6,0.0
ZCTA5 01230,5.7,89.5,2.6,0.1,0.8,0.1,0.2,1.0,46.9,53.1,5.3,4.7,5.1,9.5,4.5,7.6,7.5,14.9,7.4,8.6,13.6,6.8,4.7
ZCTA5 01235,1.6,97.2,0.1,0.0,0.0,0.2,0.0,1.0,50.6,49.4,5.4,4.0,3.6,5.3,4.5,13.1,6.9,16.2,10.9,9.8,14.1,4.4,1.9
ZCTA5 01236,6.9,75.2,5.4,0.0,11.8,0.0,0.0,0.7,48.1,51.9,6.5,2.3,8.9,4.4,10.6,4.6,15.7,7.1,1.4,17.1,17.8,2.6,0.9
ZCTA5 01237,0.8,96.6,2.1,0.0,0.1,0.0,0.0,0.4,50.6,49.4,6.7,5.7,5.9,3.5,4.5,5.6,10.5,14.0,8.2,10.0,20.1,4.1,1.3
ZCTA5 01238,1.3,89.7,1.9,0.2,3.2,0.0,3.3,0.4,46.7,53.3,2.8,4.9,6.7,6.0,3.6,11.7,12.9,11.7,8.4,5.3,15.0,8.1,2.8
ZCTA5 01240,6.4,88.5,3.1,0.0,0.7,0.0,0.0,1.3,46.9,53.1,2.5,4.2,2.4,6.2,6.1,5.5,7.2,11.9,6.2,6.0,14.6,16.5,10.8
ZCTA5 01242,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,64.1,6.2,4.0,19.1,3.6,0.0,17.6,16.8,7.9,3.8,7.2,4.0,6.4,3.4
ZCTA5 01243,0.0,92.5,0.0,4.9,0.7,0.0,0.0,1.9,43.3,56.7,0.7,0.0,0.0,3.4,1.5,3.7,2.6,14.2,17.9,31.0,15.7,6.7,2.6
ZCTA5 01244,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,36.4,0.0,6.8,0.0,0.0,0.0,0.0,25.8,0.0,16.7,7.6,28.0,0.0,15.2
ZCTA5 01245,0.8,97.1,0.4,0.0,0.4,0.0,1.3,0.0,48.1,51.9,3.0,1.3,6.1,6.6,2.3,5.3,10.4,12.9,10.5,8.5,20.6,11.4,1.2
ZCTA5 01247,5.8,87.6,1.5,0.1,0.9,0.1,0.0,4.0,50.5,49.5,4.4,5.4,5.1,7.0,9.8,9.4,10.4,14.1,7.0,7.9,11.3,5.7,2.5
ZCTA5 01253,1.8,96.1,0.0,0.7,0.0,0.0,0.0,1.4,49.4,50.6,2.6,1.4,1.8,4.6,0.0,4.7,9.6,16.0,10.4,12.4,20.9,12.9,2.7
ZCTA5 01254,0.8,93.9,1.0,0.2,2.3,0.0,0.0,1.8,48.2,51.8,4.2,2.0,2.5,3.7,0.4,9.4,9.0,12.5,8.0,11.5,25.3,9.3,2.1
ZCTA5 01255,2.1,94.8,0.9,0.0,0.3,0.0,0.0,1.8,52.3,47.7,6.1,4.2,6.4,5.9,3.3,5.9,12.9,13.9,8.5,7.0,13.8,7.6,4.5
ZCTA5 01256,3.2,86.0,8.4,0.3,0.0,0.0,0.0,2.1,55.1,44.9,3.4,4.6,5.4,2.8,5.6,7.8,10.3,20.7,11.6,7.1,14.1,6.0,0.6
ZCTA5 01257,2.3,97.7,0.0,0.0,0.0,0.0,0.0,0.0,52.8,47.2,1.1,2.9,2.0,7.2,7.6,7.7,9.4,15.2,9.1,6.8,19.5,7.2,4.1
ZCTA5 01258,7.8,87.7,0.0,0.8,0.4,0.2,2.9,0.2,55.7,44.3,5.3,2.5,2.9,8.2,2.9,12.5,6.4,25.6,5.5,6.1,6.4,11.9,3.9
ZCTA5 01259,0.6,98.0,0.7,0.0,0.0,0.0,0.0,0.7,48.5,51.5,2.2,0.0,0.7,3.0,4.4,5.9,4.4,18.9,13.0,13.3,21.7,10.9,1.5
ZCTA5 01260,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,65.1,0.0,2.6,17.8,4.9,16.6,0.0,12.2,22.2,4.9,2.6,4.9,5.4,5.9
ZCTA5 01262,3.8,81.4,8.7,0.0,4.0,0.0,0.0,2.2,42.3,57.7,0.6,2.7,0.7,2.6,6.3,6.5,10.1,9.9,12.0,9.1,23.2,10.3,6.1
ZCTA5 01264,15.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,41.3,58.7,5.8,1.0,1.5,2.9,11.7,8.7,10.7,6.8,7.3,12.1,17.0,11.2,3.4
ZCTA5 01266,3.6,89.9,3.8,0.2,1.1,0.4,0.0,1.2,50.4,49.6,5.5,2.2,3.6,3.6,3.8,6.1,5.3,16.4,12.2,11.5,20.6,8.0,1.2
ZCTA5 01267,5.9,79.5,4.9,0.6,6.2,0.0,0.2,2.6,45.5,54.5,2.1,3.8,3.8,18.3,19.5,5.5,7.1,7.8,5.6,6.7,10.6,5.9,3.4
ZCTA5 01270,1.1,94.7,0.0,0.0,1.5,0.0,0.0,2.6,50.5,49.5,3.3,4.0,4.8,4.4,6.3,7.5,8.8,18.0,9.5,12.1,19.0,1.4,1.0
ZCTA5 01301,7.6,87.0,1.9,0.0,1.2,0.0,0.1,2.1,49.8,50.2,5.1,3.6,5.8,4.5,5.1,14.0,13.6,12.7,7.0,7.3,13.0,5.0,3.3
ZCTA5 01330,3.1,93.2,0.1,0.2,0.5,0.0,0.2,2.7,49.6,50.4,2.5,3.8,2.4,5.6,4.9,8.6,6.3,15.5,12.5,13.0,17.5,4.3,3.0
ZCTA5 01331,4.9,90.4,0.8,0.1,0.4,0.0,0.4,3.0,46.6,53.4,5.8,6.9,3.6,5.6,6.3,11.1,13.2,13.5,7.9,9.5,10.1,4.3,2.2
ZCTA5 01337,0.4,99.2,0.0,0.0,0.0,0.0,0.2,0.2,52.2,47.8,4.4,3.2,7.5,5.9,3.0,10.8,8.8,15.1,11.5,8.1,11.4,7.0,3.4
ZCTA5 01338,0.0,85.0,0.0,0.0,0.0,0.0,0.0,15.0,56.6,43.4,0.0,4.4,0.0,0.0,0.0,0.0,0.0,13.3,30.1,22.1,14.2,4.4,11.5
ZCTA5 01339,1.2,94.4,0.4,0.0,2.1,0.0,0.0,1.8,47.0,53.0,2.8,5.1,5.1,5.1,5.0,6.3,9.9,14.7,6.9,10.6,15.8,8.5,4.2
ZCTA5 01340,1.6,97.0,0.4,0.0,0.0,0.0,0.0,0.9,49.2,50.8,6.1,3.5,5.4,2.7,7.6,8.3,9.4,10.6,9.1,12.0,15.2,8.3,1.8
ZCTA5 01341,2.7,96.7,0.0,0.0,0.2,0.0,0.0,0.4,51.5,48.5,4.4,3.8,7.6,5.9,3.5,5.3,12.5,15.2,9.3,8.6,16.3,6.1,1.4
ZCTA5 01342,5.7,78.0,11.2,0.0,0.3,0.0,0.0,4.8,46.5,53.5,4.1,2.3,5.2,10.9,16.9,7.1,3.8,21.0,6.7,3.1,11.0,5.3,2.5
ZCTA5 01343,10.3,89.7,0.0,0.0,0.0,0.0,0.0,0.0,48.7,51.3,2.6,7.7,23.1,0.0,0.0,2.6,14.1,17.9,7.7,9.0,5.1,5.1,5.1
ZCTA5 01344,3.7,91.2,1.7,1.2,0.0,0.0,0.0,2.2,45.6,54.4,4.1,4.7,7.8,5.4,4.5,7.6,14.9,14.5,9.1,8.1,13.0,5.4,1.0
ZCTA5 01346,0.4,98.3,0.0,0.2,0.0,0.0,0.0,1.1,42.7,57.3,7.9,2.1,2.1,5.1,10.2,8.1,5.5,12.7,7.6,6.6,21.0,5.3,5.7
ZCTA5 01347,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,81.8,0.0,0.0,0.0,5.2,28.6,30.5,4.5,7.8,0.0,5.2,7.1,5.8,5.2
ZCTA5 01349,0.0,91.5,0.5,0.0,1.1,0.0,0.0,6.9,47.6,52.4,7.5,4.7,4.6,7.0,9.3,15.8,17.8,7.8,6.4,4.0,8.9,3.5,2.5
ZCTA5 01350,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,49.4,2.3,8.0,8.0,2.3,2.3,11.5,10.3,3.4,20.7,10.3,11.5,9.2,0.0
ZCTA5 01351,0.3,95.7,2.0,1.1,0.0,0.0,0.0,0.8,46.5,53.5,1.8,4.6,5.4,3.5,3.2,10.3,15.7,15.0,9.4,11.0,12.1,6.8,1.2
ZCTA5 01354,0.6,89.8,5.5,0.0,3.0,0.0,0.0,1.0,59.8,40.2,4.0,2.8,2.3,6.8,4.1,12.3,13.9,14.3,9.4,10.5,13.3,5.5,0.8
ZCTA5 01355,0.4,92.3,0.0,0.8,0.3,0.0,1.5,4.7,54.0,46.0,5.2,4.2,4.5,7.6,2.0,4.6,8.7,15.0,12.7,11.9,14.6,5.5,3.4
ZCTA5 01360,4.1,94.6,0.3,0.0,0.2,0.0,0.0,0.8,48.7,51.3,4.1,4.3,7.3,6.7,3.4,10.3,11.6,12.1,9.9,10.5,12.3,3.0,4.5
ZCTA5 01364,2.4,94.7,0.6,0.4,0.9,0.0,0.0,1.1,46.4,53.6,5.4,5.4,5.4,5.8,5.4,10.9,10.9,15.6,7.8,9.3,12.0,5.1,1.3
ZCTA5 01366,3.4,94.7,0.0,0.0,1.0,0.2,0.0,0.8,47.6,52.4,3.1,4.4,3.5,7.1,6.3,5.1,9.9,19.9,8.2,7.1,16.2,3.0,6.2
