ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
1536,North Grafton,MA,Zip Code Area,01536,Zip matches ZCTA
1537,North Oxford,MA,Zip Code Area,01537,Zip matches ZCTA
1538,North Uxbridge,MA,Post Office or large volume customer,01569,Spatial join to ZCTA
1540,Oxford,MA,Zip Code Area,01540,Zip matches ZCTA
1541,Princeton,MA,Zip Code Area,01541,Zip matches ZCTA
1542,Rochdale,MA,Zip Code Area,01542,Zip matches ZCTA
1543,Rutland,MA,Zip Code Area,01543,Zip matches ZCTA
1545,Shrewsbury,MA,Zip Code Area,01545,Zip matches ZCTA
1546,Shrewsbury,MA,Post Office or large volume customer,01545,Spatial join to ZCTA
1550,Southbridge,MA,Zip Code Area,01550,Zip matches ZCTA
1560,South Grafton,MA,Zip Code Area,01560,Zip matches ZCTA
1561,South Lancaster,MA,Post Office or large volume customer,01561,Zip matches ZCTA
1562,Spencer,MA,Zip Code Area,01562,Zip matches ZCTA
1564,Sterling,MA,Zip Code Area,01564,Zip matches ZCTA
1566,Sturbridge,MA,Zip Code Area,01566,Zip matches ZCTA
1568,Upton,MA,Zip Code Area,01568,Zip matches ZCTA
1569,Uxbridge,MA,Zip Code Area,01569,Zip matches ZCTA
1570,Webster,MA,Zip Code Area,01570,Zip matches ZCTA
1571,Dudley,MA,Zip Code Area,01571,Zip matches ZCTA
1581,Westborough,MA,Zip Code Area,01581,Zip matches ZCTA
1583,West Boylston,MA,Zip Code Area,01583,Zip matches ZCTA
1585,West Brookfield,MA,Zip Code Area,01585,Zip matches ZCTA
1586,West Millbury,MA,Post Office or large volume customer,01527,Spatial join to ZCTA
1588,Whitinsville,MA,Zip Code Area,01588,Zip matches ZCTA
1590,Sutton,MA,Zip Code Area,01590,Zip matches ZCTA
1601,Worcester,MA,Post Office or large volume customer,01608,Spatial join to ZCTA
1602,Worcester,MA,Zip Code Area,01602,Zip matches ZCTA
1603,Worcester,MA,Zip Code Area,01603,Zip matches ZCTA
1604,Worcester,MA,Zip Code Area,01604,Zip matches ZCTA
1605,Worcester,MA,Zip Code Area,01605,Zip matches ZCTA
1606,Worcester,MA,Zip Code Area,01606,Zip matches ZCTA
1607,Worcester,MA,Zip Code Area,01607,Zip matches ZCTA
1608,Worcester,MA,Zip Code Area,01608,Zip matches ZCTA
1609,Worcester,MA,Zip Code Area,01609,Zip matches ZCTA
1610,Worcester,MA,Zip Code Area,01610,Zip matches ZCTA
1611,Cherry Valley,MA,Zip Code Area,01611,Zip matches ZCTA
1612,Paxton,MA,Zip Code Area,01612,Zip matches ZCTA
1613,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA
1614,Worcester,MA,Post Office or large volume customer,01608,Spatial join to ZCTA
1615,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA
1653,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA
1655,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA
1701,Framingham,MA,Zip Code Area,01701,Zip matches ZCTA
1702,Framingham,MA,Zip Code Area,01702,Zip matches ZCTA
1703,Framingham,MA,Post Office or large volume customer,01701,Spatial join to ZCTA
1704,Framingham,MA,Post Office or large volume customer,01702,Spatial join to ZCTA
1705,Framingham,MA,Post Office or large volume customer,01701,Spatial join to ZCTA
1718,Acton,MA,Zip Code Area,01718,Zip matches ZCTA
1719,Boxborough,MA,Zip Code Area,01719,Zip matches ZCTA
1720,Acton,MA,Zip Code Area,01720,Zip matches ZCTA
1721,Ashland,MA,Zip Code Area,01721,Zip matches ZCTA
1730,Bedford,MA,Zip Code Area,01730,Zip matches ZCTA
1731,Hanscom AFB,MA,Zip Code Area,01731,Zip matches ZCTA
1740,Bolton,MA,Zip Code Area,01740,Zip matches ZCTA
1741,Carlisle,MA,Zip Code Area,01741,Zip matches ZCTA
1742,Concord,MA,Zip Code Area,01742,Zip matches ZCTA
1745,Fayville,MA,Zip Code Area,01745,Zip matches ZCTA
1746,Holliston,MA,Zip Code Area,01746,Zip matches ZCTA
1747,Hopedale,MA,Zip Code Area,01747,Zip matches ZCTA
1748,Hopkinton,MA,Zip Code Area,01748,Zip matches ZCTA
1749,Hudson,MA,Zip Code Area,01749,Zip matches ZCTA
1752,Marlborough,MA,Zip Code Area,01752,Zip matches ZCTA
1754,Maynard,MA,Zip Code Area,01754,Zip matches ZCTA
1756,Mendon,MA,Zip Code Area,01756,Zip matches ZCTA
1757,Milford,MA,Zip Code Area,01757,Zip matches ZCTA
1760,Natick,MA,Zip Code Area,01760,Zip matches ZCTA
1770,Sherborn,MA,Zip Code Area,01770,Zip matches ZCTA
1772,Southborough,MA,Zip Code Area,01772,Zip matches ZCTA
1773,Lincoln,MA,Zip Code Area,01773,Zip matches ZCTA
1775,Stow,MA,Zip Code Area,01775,Zip matches ZCTA
1776,Sudbury,MA,Zip Code Area,01776,Zip matches ZCTA
1778,Wayland,MA,Zip Code Area,01778,Zip matches ZCTA
1784,Woodville,MA,Post Office or large volume customer,01748,Spatial join to ZCTA
1801,Woburn,MA,Zip Code Area,01801,Zip matches ZCTA
1803,Burlington,MA,Zip Code Area,01803,Zip matches ZCTA
1805,Burlington,MA,Post Office or large volume customer,01803,Spatial join to ZCTA
1810,Andover,MA,Zip Code Area,01810,Zip matches ZCTA
1812,Andover,MA,Post Office or large volume customer,01810,Spatial join to ZCTA
1813,Woburn,MA,Post Office or large volume customer,01801,Spatial join to ZCTA
1815,Woburn,MA,Post Office or large volume customer,01801,Spatial join to ZCTA
1821,Billerica,MA,Zip Code Area,01821,Zip matches ZCTA
1822,Billerica,MA,Post Office or large volume customer,01821,Spatial join to ZCTA
1824,Chelmsford,MA,Zip Code Area,01824,Zip matches ZCTA
1826,Dracut,MA,Zip Code Area,01826,Zip matches ZCTA
1827,Dunstable,MA,Zip Code Area,01827,Zip matches ZCTA
1830,Haverhill,MA,Zip Code Area,01830,Zip matches ZCTA
1831,Haverhill,MA,Post Office or large volume customer,01830,Spatial join to ZCTA
1832,Haverhill,MA,Zip Code Area,01832,Zip matches ZCTA
1833,Georgetown,MA,Zip Code Area,01833,Zip matches ZCTA
1834,Groveland,MA,Zip Code Area,01834,Zip matches ZCTA
1835,Haverhill,MA,Zip Code Area,01835,Zip matches ZCTA
1840,Lawrence,MA,Zip Code Area,01840,Zip matches ZCTA
1841,Lawrence,MA,Zip Code Area,01841,Zip matches ZCTA
1842,Lawrence,MA,Post Office or large volume customer,01840,Spatial join to ZCTA
1843,Lawrence,MA,Zip Code Area,01843,Zip matches ZCTA
1844,Methuen,MA,Zip Code Area,01844,Zip matches ZCTA
1845,North Andover,MA,Zip Code Area,01845,Zip matches ZCTA
1850,Lowell,MA,Zip Code Area,01850,Zip matches ZCTA
1851,Lowell,MA,Zip Code Area,01851,Zip matches ZCTA
1852,Lowell,MA,Zip Code Area,01852,Zip matches ZCTA
1853,Lowell,MA,Post Office or large volume customer,01852,Spatial join to ZCTA
1854,Lowell,MA,Zip Code Area,01854,Zip matches ZCTA
1860,Merrimac,MA,Zip Code Area,01860,Zip matches ZCTA
1862,North Billerica,MA,Zip Code Area,01862,Zip matches ZCTA
1863,North Chelmsford,MA,Zip Code Area,01863,Zip matches ZCTA
1864,North Reading,MA,Zip Code Area,01864,Zip matches ZCTA
1865,Nutting Lake,MA,Post Office or large volume customer,01821,Spatial join to ZCTA
1866,Pinehurst,MA,Post Office or large volume customer,01821,Spatial join to ZCTA
1867,Reading,MA,Zip Code Area,01867,Zip matches ZCTA
1876,Tewksbury,MA,Zip Code Area,01876,Zip matches ZCTA
1879,Tyngsboro,MA,Zip Code Area,01879,Zip matches ZCTA
1880,Wakefield,MA,Zip Code Area,01880,Zip matches ZCTA
1885,West Boxford,MA,Post Office or large volume customer,01921,Spatial join to ZCTA
1886,Westford,MA,Zip Code Area,01886,Zip matches ZCTA
1887,Wilmington,MA,Zip Code Area,01887,Zip matches ZCTA
1888,Woburn,MA,Post Office or large volume customer,01801,Spatial join to ZCTA
1889,North Reading,MA,Post Office or large volume customer,01864,Spatial join to ZCTA
1890,Winchester,MA,Zip Code Area,01890,Zip matches ZCTA
1899,Andover,MA,Post Office or large volume customer,01810,Spatial join to ZCTA
1901,Lynn,MA,Zip Code Area,01901,Zip matches ZCTA
1902,Lynn,MA,Zip Code Area,01902,Zip matches ZCTA
1903,Lynn,MA,Post Office or large volume customer,01902,Spatial join to ZCTA
1904,Lynn,MA,Zip Code Area,01904,Zip matches ZCTA
1905,Lynn,MA,Zip Code Area,01905,Zip matches ZCTA
1906,Saugus,MA,Zip Code Area,01906,Zip matches ZCTA
1907,Swampscott,MA,Zip Code Area,01907,Zip matches ZCTA
1908,Nahant,MA,Zip Code Area,01908,Zip matches ZCTA
1910,Lynn,MA,Post Office or large volume customer,01905,Spatial join to ZCTA
1913,Amesbury,MA,Zip Code Area,01913,Zip matches ZCTA
1915,Beverly,MA,Zip Code Area,01915,Zip matches ZCTA
1921,Boxford,MA,Zip Code Area,01921,Zip matches ZCTA
1922,Byfield,MA,Zip Code Area,01922,Zip matches ZCTA
1923,Danvers,MA,Zip Code Area,01923,Zip matches ZCTA
1929,Essex,MA,Zip Code Area,01929,Zip matches ZCTA
1930,Gloucester,MA,Zip Code Area,01930,Zip matches ZCTA
1931,Gloucester,MA,Post Office or large volume customer,01930,Spatial join to ZCTA
1936,Hamilton,MA,Post Office or large volume customer,01982,Spatial join to ZCTA
1937,Hathorne,MA,Post Office or large volume customer,01937,Zip matches ZCTA
1938,Ipswich,MA,Zip Code Area,01938,Zip matches ZCTA
1940,Lynnfield,MA,Zip Code Area,01940,Zip matches ZCTA
1944,Manchester,MA,Zip Code Area,01944,Zip matches ZCTA
1945,Marblehead,MA,Zip Code Area,01945,Zip matches ZCTA
1949,Middleton,MA,Zip Code Area,01949,Zip matches ZCTA
1950,Newburyport,MA,Zip Code Area,01950,Zip matches ZCTA
1951,Newbury,MA,Zip Code Area,01951,Zip matches ZCTA
1952,Salisbury,MA,Zip Code Area,01952,Zip matches ZCTA
1960,Peabody,MA,Zip Code Area,01960,Zip matches ZCTA
1961,Peabody,MA,Post Office or large volume customer,01960,Spatial join to ZCTA
1965,Prides Crossing,MA,Post Office or large volume customer,01915,Spatial join to ZCTA
1966,Rockport,MA,Zip Code Area,01966,Zip matches ZCTA
1969,Rowley,MA,Zip Code Area,01969,Zip matches ZCTA
1970,Salem,MA,Zip Code Area,01970,Zip matches ZCTA
1971,Salem,MA,Post Office or large volume customer,01970,Spatial join to ZCTA
1982,South Hamilton,MA,Zip Code Area,01982,Zip matches ZCTA
1983,Topsfield,MA,Zip Code Area,01983,Zip matches ZCTA
1984,Wenham,MA,Zip Code Area,01984,Zip matches ZCTA
1985,West Newbury,MA,Zip Code Area,01985,Zip matches ZCTA
2018,Accord,MA,Post Office or large volume customer,02043,Spatial join to ZCTA
2019,Bellingham,MA,Zip Code Area,02019,Zip matches ZCTA
2020,Brant Rock,MA,Post Office or large volume customer,02050,Spatial join to ZCTA
2021,Canton,MA,Zip Code Area,02021,Zip matches ZCTA
2025,Cohasset,MA,Zip Code Area,02025,Zip matches ZCTA
2026,Dedham,MA,Zip Code Area,02026,Zip matches ZCTA
2027,Dedham,MA,Post Office or large volume customer,02026,Spatial join to ZCTA
2030,Dover,MA,Zip Code Area,02030,Zip matches ZCTA
2032,East Walpole,MA,Zip Code Area,02032,Zip matches ZCTA
2035,Foxboro,MA,Zip Code Area,02035,Zip matches ZCTA
2038,Franklin,MA,Zip Code Area,02038,Zip matches ZCTA
2040,Greenbush,MA,Post Office or large volume customer,02066,Spatial join to ZCTA
2041,Green Harbor,MA,Post Office or large volume customer,02050,Spatial join to ZCTA
2043,Hingham,MA,Zip Code Area,02043,Zip matches ZCTA
2044,Hingham,MA,Post Office or large volume customer,02043,Spatial join to ZCTA
2045,Hull,MA,Zip Code Area,02045,Zip matches ZCTA
2047,Humarock,MA,Post Office or large volume customer,02047,Zip matches ZCTA
2048,Mansfield,MA,Zip Code Area,02048,Zip matches ZCTA
2050,Marshfield,MA,Zip Code Area,02050,Zip matches ZCTA
2051,Marshfield Hills,MA,Post Office or large volume customer,02050,Spatial join to ZCTA
2052,Medfield,MA,Zip Code Area,02052,Zip matches ZCTA
2053,Medway,MA,Zip Code Area,02053,Zip matches ZCTA
2054,Millis,MA,Zip Code Area,02054,Zip matches ZCTA
2055,Minot,MA,Post Office or large volume customer,02066,Spatial join to ZCTA
2056,Norfolk,MA,Zip Code Area,02056,Zip matches ZCTA
2059,North Marshfield,MA,Post Office or large volume customer,02050,Spatial join to ZCTA
2060,North Scituate,MA,Post Office or large volume customer,02066,Spatial join to ZCTA
2061,Norwell,MA,Zip Code Area,02061,Zip matches ZCTA
2062,Norwood,MA,Zip Code Area,02062,Zip matches ZCTA
2065,Ocean Bluff,MA,Post Office or large volume customer,02050,Spatial join to ZCTA
2066,Scituate,MA,Zip Code Area,02066,Zip matches ZCTA
2067,Sharon,MA,Zip Code Area,02067,Zip matches ZCTA
2070,Sheldonville,MA,Post Office or large volume customer,02093,Spatial join to ZCTA
2071,South Walpole,MA,Zip Code Area,02071,Zip matches ZCTA
2072,Stoughton,MA,Zip Code Area,02072,Zip matches ZCTA
2081,Walpole,MA,Zip Code Area,02081,Zip matches ZCTA
2090,Westwood,MA,Zip Code Area,02090,Zip matches ZCTA
2093,Wrentham,MA,Zip Code Area,02093,Zip matches ZCTA
2108,Boston,MA,Zip Code Area,02108,Zip matches ZCTA
2109,Boston,MA,Zip Code Area,02109,Zip matches ZCTA
2110,Boston,MA,Zip Code Area,02110,Zip matches ZCTA
2111,Boston,MA,Zip Code Area,02111,Zip matches ZCTA
2112,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2113,Boston,MA,Zip Code Area,02113,Zip matches ZCTA
2114,Boston,MA,Zip Code Area,02114,Zip matches ZCTA
2115,Boston,MA,Zip Code Area,02115,Zip matches ZCTA
2116,Boston,MA,Zip Code Area,02116,Zip matches ZCTA
2117,Boston,MA,Post Office or large volume customer,02116,Spatial join to ZCTA
2118,Boston,MA,Zip Code Area,02118,Zip matches ZCTA
2119,Roxbury,MA,Zip Code Area,02119,Zip matches ZCTA
2120,Roxbury Crossing,MA,Zip Code Area,02120,Zip matches ZCTA
2121,Dorchester,MA,Zip Code Area,02121,Zip matches ZCTA
2122,Dorchester,MA,Zip Code Area,02122,Zip matches ZCTA
2123,Boston,MA,Post Office or large volume customer,02115,Spatial join to ZCTA
2124,Dorchester Center,MA,Zip Code Area,02124,Zip matches ZCTA
2125,Dorchester,MA,Zip Code Area,02125,Zip matches ZCTA
2126,Mattapan,MA,Zip Code Area,02126,Zip matches ZCTA
2127,Boston,MA,Zip Code Area,02127,Zip matches ZCTA
2128,Boston,MA,Zip Code Area,02128,Zip matches ZCTA
2129,Charlestown,MA,Zip Code Area,02129,Zip matches ZCTA
2130,Jamaica Plain,MA,Zip Code Area,02130,Zip matches ZCTA
2131,Roslindale,MA,Zip Code Area,02131,Zip matches ZCTA
2132,West Roxbury,MA,Zip Code Area,02132,Zip matches ZCTA
2133,Boston,MA,Post Office or large volume customer,02457,Spatial join to ZCTA
2134,Allston,MA,Zip Code Area,02134,Zip matches ZCTA
2135,Brighton,MA,Zip Code Area,02135,Zip matches ZCTA
2136,Hyde Park,MA,Zip Code Area,02136,Zip matches ZCTA
2137,Readville,MA,Post Office or large volume customer,02136,Spatial join to ZCTA
2138,Cambridge,MA,Zip Code Area,02138,Zip matches ZCTA
2139,Cambridge,MA,Zip Code Area,02139,Zip matches ZCTA
2140,Cambridge,MA,Zip Code Area,02140,Zip matches ZCTA
2141,Cambridge,MA,Zip Code Area,02141,Zip matches ZCTA
2142,Cambridge,MA,Zip Code Area,02142,Zip matches ZCTA
2143,Somerville,MA,Zip Code Area,02143,Zip matches ZCTA
2144,Somerville,MA,Zip Code Area,02144,Zip matches ZCTA
2145,Somerville,MA,Zip Code Area,02145,Zip matches ZCTA
2148,Malden,MA,Zip Code Area,02148,Zip matches ZCTA
2149,Everett,MA,Zip Code Area,02149,Zip matches ZCTA
2150,Chelsea,MA,Zip Code Area,02150,Zip matches ZCTA
2151,Revere,MA,Zip Code Area,02151,Zip matches ZCTA
2152,Winthrop,MA,Zip Code Area,02152,Zip matches ZCTA
2153,Medford,MA,Zip Code Area,02155,Spatial join to ZCTA
2155,Medford,MA,Zip Code Area,02155,Zip matches ZCTA
2156,West Medford,MA,Post Office or large volume customer,02155,Spatial join to ZCTA
2163,Boston,MA,Zip Code Area,02163,Zip matches ZCTA
2169,Quincy,MA,Zip Code Area,02169,Zip matches ZCTA
2170,Quincy,MA,Zip Code Area,02170,Zip matches ZCTA
2171,Quincy,MA,Zip Code Area,02171,Zip matches ZCTA
2176,Melrose,MA,Zip Code Area,02176,Zip matches ZCTA
2180,Stoneham,MA,Zip Code Area,02180,Zip matches ZCTA
2184,Braintree,MA,Zip Code Area,02184,Zip matches ZCTA
2185,Braintree,MA,Post Office or large volume customer,02184,Spatial join to ZCTA
2186,Milton,MA,Zip Code Area,02186,Zip matches ZCTA
2187,Milton Village,MA,Post Office or large volume customer,02186,Spatial join to ZCTA
2188,Weymouth,MA,Zip Code Area,02188,Zip matches ZCTA
2189,East Weymouth,MA,Zip Code Area,02189,Zip matches ZCTA
2190,South Weymouth,MA,Zip Code Area,02190,Zip matches ZCTA
2191,North Weymouth,MA,Zip Code Area,02191,Zip matches ZCTA
2196,Boston,MA,Post Office or large volume customer,02110,Spatial join to ZCTA
2199,Boston,MA,Zip Code Area,02199,Zip matches ZCTA
2201,Boston,MA,Post Office or large volume customer,02203,Spatial join to ZCTA
2203,Boston,MA,Post Office or large volume customer,02203,Zip matches ZCTA
2204,Boston,MA,Post Office or large volume customer,02150,Spatial join to ZCTA
2205,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2206,Boston,MA,Post Office or large volume customer,02150,Spatial join to ZCTA
2210,Boston,MA,Zip Code Area,02210,Zip matches ZCTA
2211,Boston,MA,Post Office or large volume customer,02109,Spatial join to ZCTA
2212,Boston,MA,Post Office or large volume customer,02109,Spatial join to ZCTA
2215,Boston,MA,Zip Code Area,02215,Zip matches ZCTA
2217,Boston,MA,Post Office or large volume customer,02116,Spatial join to ZCTA
2222,Boston,MA,Post Office or large volume customer,02114,Spatial join to ZCTA
2238,Cambridge,MA,Post Office or large volume customer,02138,Spatial join to ZCTA
2241,Boston,MA,Post Office or large volume customer,02110,Spatial join to ZCTA
2266,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2269,Quincy,MA,Post Office or large volume customer,02169,Spatial join to ZCTA
2283,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2284,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2293,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2297,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2298,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA
2301,Brockton,MA,Zip Code Area,02301,Zip matches ZCTA
2302,Brockton,MA,Zip Code Area,02302,Zip matches ZCTA
2303,Brockton,MA,Post Office or large volume customer,02302,Spatial join to ZCTA
2304,Brockton,MA,Post Office or large volume customer,02301,Spatial join to ZCTA
2305,Brockton,MA,Post Office or large volume customer,02301,Spatial join to ZCTA
2322,Avon,MA,Zip Code Area,02322,Zip matches ZCTA
2324,Bridgewater,MA,Zip Code Area,02324,Zip matches ZCTA
2325,Bridgewater,MA,Zip Code Area,02324,Spatial join to ZCTA
2327,Bryantville,MA,Post Office or large volume customer,02359,Spatial join to ZCTA
2330,Carver,MA,Zip Code Area,02330,Zip matches ZCTA
2331,Duxbury,MA,Post Office or large volume customer,02332,Spatial join to ZCTA
2332,Duxbury,MA,Zip Code Area,02332,Zip matches ZCTA
2333,East Bridgewater,MA,Zip Code Area,02333,Zip matches ZCTA
2334,Easton,MA,Post Office or large volume customer,02356,Spatial join to ZCTA
2337,Elmwood,MA,Post Office or large volume customer,02333,Spatial join to ZCTA
2338,Halifax,MA,Zip Code Area,02338,Zip matches ZCTA
2339,Hanover,MA,Zip Code Area,02339,Zip matches ZCTA
2340,Hanover,MA,Post Office or large volume customer,02339,Spatial join to ZCTA
2341,Hanson,MA,Zip Code Area,02341,Zip matches ZCTA
2343,Holbrook,MA,Zip Code Area,02343,Zip matches ZCTA
2344,Middleboro,MA,Post Office or large volume customer,02346,Spatial join to ZCTA
2345,Manomet,MA,Post Office or large volume customer,02360,Spatial join to ZCTA
2346,Middleboro,MA,Zip Code Area,02346,Zip matches ZCTA
2347,Lakeville,MA,Zip Code Area,02347,Zip matches ZCTA
2348,Lakeville,MA,Post Office or large volume customer,02347,Spatial join to ZCTA
2349,Middleboro,MA,Post Office or large volume customer,02347,Spatial join to ZCTA
2350,Monponsett,MA,Post Office or large volume customer,02341,Spatial join to ZCTA
2351,Abington,MA,Zip Code Area,02351,Zip matches ZCTA
2355,North Carver,MA,Post Office or large volume customer,02330,Spatial join to ZCTA
2356,North Easton,MA,Zip Code Area,02356,Zip matches ZCTA
2357,North Easton,MA,Post Office or large volume customer,02357,Zip matches ZCTA
2358,North Pembroke,MA,Post Office or large volume customer,02359,Spatial join to ZCTA
2359,Pembroke,MA,Zip Code Area,02359,Zip matches ZCTA
2360,Plymouth,MA,Zip Code Area,02360,Zip matches ZCTA
2361,Plymouth,MA,Post Office or large volume customer,02360,Spatial join to ZCTA
2362,Plymouth,MA,Post Office or large volume customer,02360,Spatial join to ZCTA
2364,Kingston,MA,Zip Code Area,02364,Zip matches ZCTA
2366,South Carver,MA,Post Office or large volume customer,02366,Zip matches ZCTA
2367,Plympton,MA,Zip Code Area,02367,Zip matches ZCTA
2368,Randolph,MA,Zip Code Area,02368,Zip matches ZCTA
2370,Rockland,MA,Zip Code Area,02370,Zip matches ZCTA
2375,South Easton,MA,Zip Code Area,02375,Zip matches ZCTA
